Time,Vel_X,Vel_Y,Vel_Z,Total
731.033000,0.023594,0.090315,0.025117,0.096667
731.247000,-0.078953,0.009611,-0.054940,0.096667
731.468000,-0.028498,0.071264,-0.049769,0.091475
731.682000,-0.034364,-0.076311,-0.048376,0.096667
731.895000,0.049407,-0.013228,0.082027,0.096667
732.116000,0.018918,0.022226,0.092155,0.096667
732.330000,-0.016979,0.043275,-0.084755,0.096667
732.551000,0.002025,0.037555,-0.089050,0.096667
732.765000,0.013818,0.053229,-0.079499,0.096667
732.979000,0.022103,0.085227,-0.039903,0.096667
733.200000,0.007209,0.090739,0.032542,0.096667
733.414000,-0.015065,0.053175,0.079309,0.096667
733.634000,-0.016244,0.017203,0.093726,0.096667
733.848000,-0.012237,0.019836,0.093815,0.096667
734.062000,-0.014933,0.043291,0.085131,0.096667
734.283000,-0.009062,0.062255,0.073394,0.096667
734.497000,0.000028,0.071676,0.064862,0.096667
734.718000,0.063959,0.068072,0.024899,0.096667
734.932000,0.024675,-0.075375,-0.055264,0.096667
735.146000,0.047616,-0.040732,-0.073608,0.096667
735.366000,0.029166,0.084755,-0.036199,0.096667
735.580000,0.010756,0.090707,-0.031639,0.096667
735.801000,0.001628,0.078860,-0.055883,0.096667
736.015000,-0.002979,0.046707,-0.084582,0.096667
736.229000,-0.014448,0.017314,-0.094000,0.096667
736.450000,-0.035551,-0.012020,-0.089085,0.096667
736.664000,-0.062406,-0.072826,-0.012097,0.096667
736.884000,-0.020052,-0.048995,0.080882,0.096667
737.098000,-0.011792,-0.039905,0.087252,0.096667
737.312000,-0.009170,-0.040473,0.087306,0.096667
737.533000,-0.009013,-0.036431,0.089084,0.096667
737.747000,-0.004333,-0.046040,0.084888,0.096667
737.968000,-0.000769,0.003355,0.096605,0.096667
738.182000,-0.002215,-0.002411,0.096611,0.096667
738.396000,0.000958,0.004054,0.096577,0.096667
738.616000,0.015444,-0.063709,-0.004195,0.065688
738.830000,0.038443,-0.050732,-0.058162,0.086223
739.051000,0.007375,-0.038198,-0.088493,0.096667
739.265000,0.028495,-0.036177,-0.084992,0.096667
739.479000,-0.010311,0.011947,-0.095370,0.096667
739.700000,-0.007220,0.012988,-0.095518,0.096667
739.913000,-0.004933,0.011495,-0.095854,0.096667
740.134000,-0.009223,0.024386,-0.093085,0.096667
740.348000,-0.016751,0.093520,0.017826,0.096667
740.562000,-0.013192,0.036708,0.088447,0.096667
740.783000,-0.020515,0.029764,0.089653,0.096667
740.997000,-0.021793,0.028116,0.089883,0.096667
741.218000,-0.012395,0.005071,0.095735,0.096667
741.431000,0.011304,0.026141,0.092376,0.096667
741.645000,0.000000,0.000000,0.000000,0.000000
741.866000,-0.030273,0.000590,0.091802,0.096667
742.080000,-0.008304,0.001257,0.096301,0.096667
742.301000,-0.047937,0.003282,0.083879,0.096667
742.515000,-0.072712,0.000130,-0.063698,0.096667
742.729000,-0.057568,-0.003286,-0.077586,0.096667
742.950000,0.023862,-0.006961,-0.093416,0.096667
743.163000,0.061934,-0.003886,-0.074118,0.096667
743.384000,0.042184,-0.001308,-0.086967,0.096667
743.598000,0.013873,-0.000447,-0.095665,0.096667
743.812000,-0.066468,-0.044928,-0.053925,0.096667
744.033000,-0.000791,-0.031561,-0.063692,0.071087
744.247000,0.077364,-0.043139,-0.038707,0.096667
744.468000,0.010315,0.002170,0.096090,0.096667
744.681000,-0.042349,-0.001892,0.086876,0.096667
744.895000,-0.068762,-0.000485,0.067941,0.096667
745.116000,-0.061968,0.004510,0.074054,0.096667
745.330000,-0.025240,0.009087,0.092870,0.096667
745.551000,0.031655,0.008222,0.090966,0.096667
745.765000,0.072268,0.003468,0.064107,0.096667
745.979000,0.093747,-0.000080,0.023579,0.096667
746.199000,0.055403,0.009194,-0.078679,0.096667
746.413000,-0.004153,0.011776,-0.095857,0.096667
746.634000,0.023822,0.006408,-0.093466,0.096667
746.848000,0.030439,-0.009303,-0.091276,0.096667
747.062000,-0.004349,-0.007853,-0.096249,0.096667
747.283000,-0.017449,0.001383,-0.095069,0.096667
747.497000,-0.034444,0.036816,-0.082478,0.096667
747.717000,-0.038443,0.029132,0.083773,0.096667
747.931000,-0.053992,0.018052,0.078124,0.096667
748.145000,-0.049475,0.016897,0.081309,0.096667
748.366000,-0.011406,0.019354,0.094020,0.096667
748.580000,0.029659,0.018929,0.090036,0.096667
748.801000,0.054391,0.013755,0.078720,0.096667
749.015000,0.072621,0.009574,0.063079,0.096667
749.228000,0.094951,0.014579,-0.010777,0.096667
749.449000,0.015934,0.002099,-0.095321,0.096667
749.663000,0.007052,-0.000600,-0.096407,0.096667
749.884000,-0.012451,0.002466,-0.095830,0.096667
750.098000,-0.012656,0.006130,-0.095638,0.096667
750.312000,-0.006426,0.009282,-0.096005,0.096667
750.533000,-0.009390,0.018977,-0.094319,0.096667
750.746000,-0.040430,0.068840,0.054506,0.096667
750.967000,-0.027589,0.015488,0.091342,0.096667
751.181000,-0.014810,0.013548,0.094560,0.096667
751.395000,0.001178,0.012583,0.095837,0.096667
751.616000,0.014496,0.009850,0.095065,0.096667
751.830000,-0.025940,0.018004,-0.013744,0.034438
752.050000,-0.027096,0.007688,0.092472,0.096667
752.264000,-0.010755,0.001769,0.096050,0.096667
752.478000,-0.071603,0.003406,0.064852,0.096667
752.699000,-0.095020,0.001287,-0.017718,0.096667
752.913000,-0.095506,0.000708,-0.014916,0.096667
753.134000,-0.094968,0.004107,0.017571,0.096667
753.348000,0.094175,-0.004130,-0.021413,0.096667
753.562000,0.091374,-0.003948,-0.031300,0.096667
753.782000,0.073582,-0.002720,-0.062631,0.096667
753.996000,-0.045505,0.073657,0.042993,0.096667
754.217000,0.020974,0.093620,-0.011824,0.096667
754.431000,0.060354,0.000356,-0.075510,0.096667
754.645000,0.038377,-0.014440,-0.087539,0.096667
754.866000,0.007721,0.008057,-0.096020,0.096667
755.080000,-0.034347,0.063557,-0.064228,0.096667
755.301000,-0.029986,0.051749,0.075943,0.096667
755.514000,-0.043551,0.033478,0.079542,0.096667
755.728000,-0.049085,0.003891,0.083187,0.096667
755.949000,0.012980,0.006633,0.095561,0.096667
756.163000,0.059396,0.004868,0.076111,0.096667
756.384000,0.048576,0.004095,0.083475,0.096667
756.598000,-0.010952,0.053808,0.079556,0.096667
756.812000,0.028527,0.062033,0.068429,0.096667
757.032000,0.040223,0.070801,-0.052093,0.096667
757.246000,-0.009356,-0.003595,-0.096146,0.096667
757.467000,-0.021245,0.002994,-0.094256,0.096667
757.681000,-0.015577,0.012485,-0.094583,0.096667
757.895000,-0.009065,0.018970,-0.094353,0.096667
758.116000,0.009681,0.024179,-0.093092,0.096667
758.330000,0.023724,0.025271,-0.090238,0.096667
758.550000,0.023361,0.023949,-0.090693,0.096667
758.764000,0.024588,0.015424,-0.092206,0.096667
758.978000,0.013470,0.002766,-0.095684,0.096667
759.199000,-0.055435,-0.014195,-0.028637,0.063989
759.413000,-0.003192,0.026070,0.093030,0.096667
759.634000,-0.009584,0.029914,0.091421,0.096667
759.848000,-0.010226,0.021513,0.093686,0.096667
760.061000,-0.005326,0.016644,0.095074,0.096667
760.282000,0.002635,0.013637,0.095664,0.096667
760.496000,0.007083,0.014254,0.095347,0.096667
760.717000,-0.002793,0.013062,0.095739,0.096667
760.931000,-0.001458,0.014738,0.095525,0.096667
761.152000,-0.008310,0.014663,0.095186,0.096667
761.365000,-0.020386,0.016838,0.092980,0.096667
761.580000,-0.049114,0.030086,0.047352,0.074562
761.800000,-0.007450,-0.065623,-0.070587,0.096667
762.014000,0.035041,0.073588,-0.051974,0.096667
762.235000,-0.002553,0.064667,0.071806,0.096667
762.449000,-0.020934,0.020141,0.092199,0.096667
762.663000,-0.052268,0.018041,0.079291,0.096667
762.884000,-0.068452,0.021598,0.064748,0.096667
763.097000,-0.045812,0.028643,0.080158,0.096667
763.318000,0.006147,0.032544,0.090816,0.096667
763.532000,0.063809,0.015513,0.070938,0.096667
763.746000,0.093902,-0.011472,0.019880,0.096667
763.967000,0.064737,-0.034993,-0.062682,0.096667
764.181000,0.006053,-0.030091,-0.091664,0.096667
764.401000,-0.006114,-0.033218,-0.090574,0.096667
764.615000,-0.008618,-0.010584,-0.095698,0.096667
764.829000,-0.006883,0.008156,-0.096076,0.096667
765.050000,-0.013932,-0.004010,-0.095573,0.096667
765.264000,-0.024859,-0.007080,-0.093147,0.096667
765.485000,-0.042049,0.035604,0.079427,0.096667
765.699000,-0.047782,0.020371,0.081525,0.096667
765.913000,-0.035587,0.062702,0.064393,0.096667
766.133000,-0.013327,0.069854,0.065477,0.096667
766.347000,0.034950,0.040329,0.080601,0.096667
766.568000,0.073588,0.032685,0.053488,0.096667
766.782000,0.092372,0.028487,0.000531,0.096667
766.996000,0.016247,0.092814,0.021589,0.096667
767.217000,-0.003008,0.095246,-0.016234,0.096667
767.431000,0.023659,0.006232,-0.093519,0.096667
767.651000,0.012962,-0.010389,-0.095229,0.096667
767.865000,-0.002904,0.011943,-0.095882,0.096667
768.079000,-0.005233,0.037045,-0.089133,0.096667
768.300000,-0.004932,0.066251,-0.070221,0.096667
768.514000,-0.003931,0.092687,-0.027169,0.096667
768.735000,0.000051,0.079813,-0.007830,0.080196
768.949000,0.021490,0.062972,0.041721,0.078536
769.163000,0.057168,0.043754,0.053756,0.089846
769.383000,0.030394,0.050075,0.075964,0.095926
769.597000,0.007724,0.015413,0.095117,0.096667
769.818000,0.000794,0.010492,0.096092,0.096667
770.032000,-0.022201,0.004682,0.093966,0.096667
770.246000,-0.034051,0.004195,0.090374,0.096667
770.467000,-0.069058,0.022101,0.063929,0.096667
770.681000,-0.003816,0.080106,0.053972,0.096667
770.901000,-0.004017,0.088965,0.037597,0.096667
771.115000,-0.034562,0.069792,-0.057262,0.096667
771.329000,-0.011813,0.082725,-0.029668,0.088674
771.550000,-0.004980,0.096151,0.008639,0.096667
771.764000,-0.031680,-0.033880,-0.084812,0.096667
771.985000,0.009834,-0.004880,-0.096041,0.096667
772.198000,-0.005341,-0.001552,-0.096507,0.096667
772.412000,-0.011272,0.000220,-0.096007,0.096667
772.633000,-0.057329,0.019210,-0.065042,0.088804
772.847000,-0.009006,0.014019,0.095220,0.096667
773.068000,-0.008086,0.009103,0.095897,0.096667
773.282000,-0.004243,0.007989,0.096243,0.096667
773.496000,0.000240,0.006807,0.096426,0.096667
773.716000,0.004511,0.005803,0.096387,0.096667
773.930000,0.006835,0.004641,0.096313,0.096667
774.151000,0.012565,0.003682,0.095776,0.096667
774.365000,0.023262,0.003690,0.093753,0.096667
774.579000,0.023662,0.011808,-0.083372,0.087465
774.800000,0.012367,0.003255,-0.095817,0.096667
775.014000,0.005275,0.003027,-0.096475,0.096667
775.235000,0.002133,0.004119,-0.096555,0.096667
775.448000,-0.002783,0.005491,-0.096470,0.096667
775.662000,-0.003230,0.008142,-0.096269,0.096667
775.883000,-0.005173,0.013294,-0.095608,0.096667
776.097000,-0.006739,0.027650,-0.092382,0.096667
776.318000,-0.016152,0.072747,0.061575,0.096667
776.532000,-0.013340,0.019350,0.093766,0.096667
776.746000,-0.013487,0.013054,0.094827,0.096667
776.966000,-0.007036,0.010966,0.095785,0.096667
777.180000,0.001598,0.010282,0.096105,0.096667
777.401000,0.006647,0.008160,0.096092,0.096667
777.615000,0.012275,0.006187,0.095684,0.096667
777.829000,0.020716,0.004954,0.094291,0.096667
778.050000,0.044752,0.005464,0.085510,0.096667
778.264000,0.000269,0.002274,-0.096640,0.096667
778.484000,0.006617,0.000747,-0.096437,0.096667
778.698000,0.005185,0.001941,-0.096508,0.096667
778.912000,0.003923,0.002788,-0.096547,0.096667
779.133000,0.001669,0.004051,-0.096567,0.096667
779.347000,0.000300,0.006630,-0.096439,0.096667
779.568000,-0.004321,0.011875,-0.095837,0.096667
779.782000,-0.009173,0.026922,-0.092388,0.096667
779.996000,-0.015297,0.076658,0.056868,0.096667
780.216000,-0.012266,0.017636,0.094250,0.096667
780.430000,-0.012614,0.008300,0.095480,0.096667
780.651000,-0.009581,0.006702,0.095957,0.096667
780.865000,-0.005848,0.005606,0.096327,0.096667
781.079000,-0.000973,0.004623,0.096551,0.096667
781.300000,0.007540,0.003053,0.096324,0.096667
781.514000,0.013997,0.001522,0.095636,0.096667
781.734000,-0.048241,0.047389,0.069076,0.096667
781.948000,0.065079,0.006700,0.071164,0.096667
782.162000,-0.028847,0.013194,-0.091314,0.096667
782.383000,-0.021074,-0.000780,-0.094338,0.096667
782.597000,-0.006278,-0.001970,-0.096442,0.096667
782.818000,0.017345,-0.002220,-0.095072,0.096667
783.032000,0.014812,-0.004669,-0.095411,0.096667
783.245000,0.005439,-0.009303,-0.096064,0.096667
783.466000,-0.018017,-0.011428,-0.094283,0.096667
783.680000,-0.018958,0.038025,0.086828,0.096667
783.901000,-0.006113,0.027403,0.092499,0.096667
784.115000,-0.012550,0.023881,0.092826,0.096667
784.329000,-0.026902,0.018489,0.090988,0.096667
784.550000,-0.027802,0.020361,0.090316,0.096667
784.763000,-0.005962,0.005346,0.096334,0.096667
784.984000,0.023842,0.033199,0.087601,0.096667
785.198000,0.058580,0.002832,0.076843,0.096667
785.412000,0.029449,0.060544,0.012485,0.068474
785.633000,0.022136,0.013384,-0.093141,0.096667
785.847000,-0.010824,0.086951,0.040827,0.096667
786.067000,-0.008138,0.093425,0.023453,0.096667
786.281000,-0.003405,0.002809,-0.096566,0.096667
786.495000,-0.003840,0.082302,-0.050557,0.096667
786.716000,-0.005536,0.014116,-0.095470,0.096667
786.930000,-0.001353,0.071376,-0.065178,0.096667
787.151000,0.002892,0.077342,-0.057916,0.096667
787.365000,0.010533,0.048131,-0.083168,0.096667
787.579000,0.014549,0.036237,-0.088429,0.096667
787.799000,0.024490,0.093407,-0.004455,0.096667
788.013000,0.019877,0.075251,0.021905,0.080856
788.234000,0.018707,0.031832,0.089338,0.096667
788.448000,0.019196,0.046013,0.062532,0.079975
788.662000,-0.034807,0.040690,0.071596,0.089404
788.883000,-0.018831,0.048384,0.052279,0.073679
789.097000,-0.020169,0.053175,0.035628,0.067110
789.317000,-0.020199,0.053703,0.029365,0.064454
789.531000,-0.040267,0.049467,-0.028091,0.069696
789.745000,0.002727,0.064493,0.016861,0.066716
789.966000,0.011595,0.083963,0.046479,0.096667
790.180000,0.005088,0.082889,0.049477,0.096667
790.401000,0.001389,0.084477,0.046969,0.096667
790.615000,-0.073065,0.055572,-0.030293,0.096667
790.828000,-0.081240,0.048023,-0.020934,0.096667
791.049000,-0.030640,0.078475,0.012626,0.085185
791.263000,-0.000569,0.089716,0.035989,0.096667
791.484000,-0.021201,0.079271,-0.009576,0.082614
791.698000,-0.075279,0.043605,0.042144,0.096667
791.912000,0.039771,0.022320,0.085232,0.096667
792.133000,0.051237,-0.000232,0.081971,0.096667
792.347000,-0.052372,-0.000193,0.081250,0.096667
792.567000,-0.076350,-0.002635,-0.059230,0.096667
792.781000,-0.072454,-0.006929,-0.063615,0.096667
792.995000,0.004415,-0.014515,-0.095469,0.096667
793.216000,0.073275,-0.003275,-0.062965,0.096667
793.430000,0.071666,-0.001187,-0.064861,0.096667
793.651000,0.038199,-0.003707,-0.088722,0.096667
793.864000,0.010773,-0.005639,-0.095899,0.096667
794.078000,-0.001246,-0.011229,-0.096004,0.096667
794.299000,-0.024050,0.011496,-0.092919,0.096667
794.513000,-0.012922,0.033469,-0.089762,0.096667
794.734000,-0.016210,0.048542,0.082008,0.096667
794.948000,-0.024753,0.040176,0.084366,0.096667
795.162000,-0.032068,0.048662,0.077123,0.096667
795.383000,-0.058827,0.004375,0.076581,0.096667
795.596000,0.004951,0.043329,0.086270,0.096667
795.817000,0.017368,0.074747,0.058786,0.096667
796.031000,0.069514,0.007543,0.066749,0.096667
796.245000,0.017404,0.052536,0.005011,0.055570
796.466000,-0.037802,0.023144,-0.085906,0.096667
796.680000,-0.037878,0.028644,-0.084198,0.096667
796.900000,0.005948,0.087314,0.041054,0.096667
797.114000,-0.030917,0.022718,-0.088727,0.096667
797.328000,-0.031886,-0.005295,-0.091103,0.096667
797.549000,-0.032682,-0.004077,-0.090883,0.096667
797.763000,-0.028599,-0.002025,-0.092317,0.096667
797.984000,-0.023560,0.010148,-0.093201,0.096667
798.198000,0.026805,0.091361,0.016705,0.096667
798.413000,0.001959,0.063892,-0.072515,0.096667
798.632000,0.012573,0.066288,-0.069226,0.096667
798.846000,0.005309,0.077182,-0.057959,0.096667
799.067000,0.002054,0.082180,-0.043252,0.092890
799.281000,0.008468,0.080689,-0.028285,0.085921
799.495000,-0.018803,0.071888,-0.044772,0.086752
799.716000,-0.005250,0.064273,-0.007432,0.064914
799.930000,0.008606,0.062898,-0.008244,0.064018
800.150000,0.003649,0.064684,-0.032811,0.072622
800.364000,0.036438,0.078992,0.042154,0.096667
800.578000,-0.041395,0.037866,-0.078721,0.096667
800.799000,-0.037907,0.065757,-0.059863,0.096667
801.013000,0.004140,0.072998,0.013518,0.074354
801.234000,-0.044742,0.067315,-0.019434,0.083132
801.448000,-0.077319,0.047818,-0.032858,0.096667
801.662000,-0.007505,0.069461,0.016718,0.071838
801.882000,-0.010504,-0.042810,-0.032768,0.054925
802.096000,-0.022862,0.083276,0.043438,0.096667
802.317000,-0.026584,0.000173,0.092939,0.096667
802.531000,-0.078917,-0.009153,0.055071,0.096667
802.745000,-0.095681,-0.004525,-0.013005,0.096667
802.966000,-0.096662,0.000421,0.000799,0.096667
803.179000,-0.071530,0.023804,0.060508,0.096667
803.400000,0.094908,0.007302,0.016841,0.096667
803.614000,0.091060,-0.024115,-0.021704,0.096667
803.828000,0.069450,-0.045453,-0.049549,0.096667
804.049000,0.003374,-0.053414,-0.080498,0.096667
804.263000,-0.044798,-0.053160,-0.067168,0.096667
804.483000,-0.019992,-0.037732,-0.064429,0.077295
804.697000,-0.036287,-0.022406,-0.086751,0.096667
804.911000,-0.001941,-0.003006,-0.096600,0.096667
805.132000,-0.002652,-0.003280,-0.096575,0.096667
805.346000,-0.035392,0.016551,0.088419,0.096667
805.567000,-0.051304,0.044365,0.068877,0.096667
805.781000,-0.040602,0.041215,0.077442,0.096667
805.995000,-0.016484,0.033744,0.089073,0.096667
806.215000,0.024715,0.029729,0.088599,0.096667
806.429000,0.035089,0.039896,0.080756,0.096667
806.650000,0.046961,0.044672,0.071718,0.096667
806.864000,0.061790,0.057563,0.047043,0.096667
807.085000,0.051227,0.032126,-0.075420,0.096667
807.299000,0.033951,-0.015904,-0.089100,0.096667
807.513000,0.011050,-0.021120,-0.093682,0.096667
807.733000,-0.021728,0.003765,-0.094118,0.096667
807.947000,-0.017141,0.030079,-0.090255,0.096667
808.168000,-0.005978,0.048687,-0.083297,0.096667
808.382000,-0.009109,0.080795,-0.052285,0.096667
808.596000,-0.018434,0.065946,0.068233,0.096667
808.817000,-0.017027,0.047013,0.082730,0.096667
809.031000,0.009593,0.003692,0.096119,0.096667
809.251000,-0.004644,0.049863,0.082684,0.096667
809.465000,0.012663,0.006233,0.095631,0.096667
809.679000,-0.009584,0.043975,0.085550,0.096667
809.900000,0.009321,0.026346,0.092539,0.096667
810.114000,0.008944,0.046499,0.084275,0.096667
810.335000,-0.013157,0.079311,-0.033265,0.087005
810.549000,-0.024708,0.061741,-0.070157,0.096667
810.763000,-0.009892,0.039583,-0.087634,0.096667
810.983000,0.006465,0.023876,-0.093448,0.096667
811.197000,0.013802,0.017758,-0.094014,0.096667
811.418000,0.018670,0.008706,-0.094446,0.096667
811.632000,0.018219,0.003659,-0.094864,0.096667
811.846000,-0.010486,-0.039659,-0.087531,0.096667
812.067000,0.045106,-0.001405,-0.085486,0.096667
812.281000,0.029408,0.005047,-0.091946,0.096667
812.501000,-0.027485,0.001995,0.092655,0.096667
812.715000,-0.046558,0.001520,0.084702,0.096667
812.929000,-0.058199,0.002778,0.077134,0.096667
813.150000,-0.032369,0.005459,0.090923,0.096667
813.364000,0.013827,0.004983,0.095543,0.096667
813.585000,0.048779,0.002613,0.083416,0.096667
813.799000,0.062870,0.005115,0.073250,0.096667
814.013000,0.056348,0.069223,0.037116,0.096667
814.233000,-0.020076,0.069836,-0.063752,0.096667
814.447000,-0.010506,0.061664,-0.073700,0.096667
814.668000,0.011382,0.022232,-0.093384,0.096667
814.882000,0.008180,0.001570,-0.096307,0.096667
815.096000,-0.004284,0.015124,-0.095380,0.096667
815.317000,-0.007346,0.059014,-0.076209,0.096667
815.531000,-0.012238,0.089912,0.033324,0.096667
815.751000,-0.019721,0.041740,0.084931,0.096667
815.965000,-0.020828,0.004770,0.094276,0.096667
816.179000,0.010079,0.004813,0.096019,0.096667
816.400000,0.025444,0.004600,0.093144,0.096667
816.614000,0.017577,0.014818,0.093893,0.096667
816.835000,-0.002767,0.063820,0.072552,0.096667
817.049000,-0.005531,0.070426,0.065985,0.096667
817.263000,-0.014603,0.077397,-0.017087,0.080595
817.483000,-0.020536,0.055188,-0.076662,0.096667
817.697000,-0.022015,0.085382,-0.039620,0.096667
